car_name,registration_year,insurance_validity,fuel_type,seats,kms_driven,ownsership,transmission,manufacturing_year,mileage(kmpl),engine(cc),max_power(bhp),torque(Nm),price(in lakhs)
2019 Renault Triber RXZ,Nov 2019,Zero Dep,Petrol,7.0,30714.0,First Owner,Manual,,20.0,999.0,71.01,,6.09
2017 Maruti Celerio VXI CNG,Oct 2017,Zero Dep,CNG,5.0,98177.0,First Owner,Manual,,35.6,998.0,55.92,,3.91
2012 Hyundai i10 Magna,Aug 2012,Comprehensive,Petrol,5.0,102984.0,First Owner,Manual,,20.36,1197.0,78.9,,2.22
2010 Maruti Swift VXI,Sept 2010,Third Party,Petrol,5.0,80407.0,First Owner,Manual,,22.38,1197.0,88.5,,1.85
2015 Maruti Alto 800 VXI,Jun 2015,Third Party,Petrol,5.0,87581.0,First Owner,Manual,,22.74,796.0,47.3,,2.38
2016 Tata Zest Revotron 1.2T XE,2016,Third Party insurance,Petrol,5.0,80000.0,Third Owner,Manual,,17.57,1193.0,88.7,,2.8
2012 Maruti Wagon R AX BSIV,2012,Third Party insurance,Petrol,5.0,50000.0,First Owner,Manual,,18.9,998.0,67.1,,2.2
2017 Toyota Innova Crysta 2.4 VX MT BSIV,2017,Third Party insurance,Diesel,7.0,60000.0,First Owner,Manual,,13.68,2393.0,147.8,,15.0
2015 Audi A4 35 TDI Premium,Jan 2015,Third Party insurance,Diesel,5.0,43600.0,Second Owner,Automatic,,17.11,1968.0,174.33,,13.9
2016 Ford Aspire Titanium Plus Diesel,2016,Third Party insurance,Diesel,5.0,120000.0,First Owner,Manual,,24.4,1499.0,98.96,,3.0
2018 Honda City i-DTEC ZX,2018,Third Party insurance,Diesel,5.0,150000.0,First Owner,Manual,,25.6,1498.0,97.9,,8.4
2011 Toyota Etios G,2011,Third Party insurance,Petrol,5.0,100000.0,First Owner,Manual,,17.6,1496.0,88.73,,1.9
2017 Maruti Alto 800 CNG LXI,Jun 2017,Third Party,CNG,5.0,71707.0,First Owner,Manual,,33.44,796.0,40.3,,3.29
2020 Tata Altroz XZ Diesel BSVI,Jul 2020,Third Party,Diesel,5.0,20986.0,First Owner,Manual,,23.64,1497.0,88.77,,7.02
2021 Hyundai Venue SX Plus Turbo DCT,Jun 2021,Comprehensive,Petrol,5.0,16105.0,Second Owner,Automatic,,18.15,998.0,118.35,,10.22
2016 Honda Jazz 1.2 VX i VTEC,Jun 2016,Third Party,Petrol,5.0,29150.0,Second Owner,Manual,,18.7,1199.0,88.7,,5.39
2019 Renault Duster Petrol RXS,Jun 2019,Third Party,Petrol,5.0,42916.0,First Owner,Manual,,14.99,1498.0,104.5,,7.42
2019 Hyundai Grand i10 Nios AMT Sportz,Jun 2019,Comprehensive,Petrol,5.0,75838.0,First Owner,Automatic,,20.7,1197.0,81.86,,6.51
2011 Hyundai i20 1.2 Asta,Jun 2011,Comprehensive,Petrol,5.0,62690.0,First Owner,Manual,,17.0,1197.0,805200.0,,2.61
2011 Hyundai i10 Magna,Jun 2011,Third Party,Petrol,5.0,51987.0,First Owner,Manual,,20.36,1197.0,78.9,,2.01
2012 Honda City V AT,Jun 2012,Comprehensive,Petrol,5.0,42386.0,First Owner,Automatic,,15.6,1497.0,116.3,,4.8
2021 Maruti Wagon R VXI,2021,Third Party insurance,Petrol,5.0,40000.0,First Owner,Manual,,21.79,998.0,67.05,,5.1
2008 Hyundai Verna Xi (Petrol),2008,Third Party insurance,Petrol,5.0,40000.0,First Owner,Manual,,13.9,1599.0,103.2,,1.25
2018 Maruti Baleno 1.2 Alpha,2018,Third Party insurance,Petrol,5.0,40000.0,Third Owner,Manual,,21.4,1197.0,83.1,,5.0
2022 Honda City V MT,2022,Third Party insurance,Petrol,5.0,10000.0,First Owner,Manual,,18.6,1498.0,119.35,,10.7
2016 Maruti Swift Dzire LXI Option,2016,Third Party insurance,Petrol,5.0,60000.0,First Owner,Manual,,20.85,1197.0,83.14,,4.0
2011 Maruti Wagon R LXI BS IV,2011,Third Party insurance,Petrol,5.0,70000.0,Second Owner,Manual,,18.9,998.0,67.1,,2.05
2019 Volkswagen Vento 1.5 TDI Highline,Jun 2019,Third Party,Diesel,5.0,39859.0,First Owner,Manual,,22.27,1498.0,108.6,,8.59
2019 Toyota Innova Crysta 2.8 ZX AT BSIV,Jun 2019,Comprehensive,Diesel,7.0,22480.0,First Owner,Automatic,,11.36,2755.0,171.5,,20.51
2015 Maruti Ciaz ZDi SHVS,Jun 2015,Third Party,Diesel,5.0,70432.0,First Owner,Manual,,28.09,1248.0,88.5,,4.87
2012 Honda Brio S MT,Jun 2012,Comprehensive,Petrol,5.0,59321.0,First Owner,Manual,,19.4,1198.0,86.8,,2.51
2019 Honda WR-V Alive Edition S,Jun 2019,Comprehensive,Petrol,5.0,68296.0,First Owner,Manual,,17.5,1199.0,88.7,,6.71
2013 Maruti Wagon R VXI BS IV,Jun 2013,Comprehensive,Petrol,5.0,8889.0,First Owner,Manual,,18.9,998.0,67.1,,2.95
2018 Maruti Swift Dzire AMT VXI,Jun 2018,Third Party,Petrol,5.0,94753.0,Second Owner,Automatic,,21.21,1197.0,81.8,,5.32
2017 Renault KWID RXT,Jun 2017,Third Party,Petrol,5.0,32483.0,Second Owner,Manual,,25.17,799.0,53.3,,2.52
2016 Tata Tiago 1.2 Revotron XM,Jun 2016,Third Party,Petrol,5.0,4253.0,First Owner,Manual,,23.84,1199.0,84.0,,3.85
2017 Toyota Innova Crysta 2.4 VX MT BSIV,2017,Third Party insurance,Diesel,7.0,60000.0,First Owner,Manual,,13.68,2393.0,147.8,,15.0
2021 Hyundai Venue S Plus,2021,Third Party insurance,Petrol,5.0,20000.0,First Owner,Manual,,17.52,1197.0,81.86,,7.9
2018 Hyundai i20 1.2 Asta,2018,Third Party insurance,Petrol,5.0,40000.0,First Owner,Manual,,18.6,1197.0,81.83,,5.5
2016 Skoda Rapid 1.6 MPI AT Elegance,Feb 2017,Third Party insurance,Petrol,5.0,42000.0,First Owner,Automatic,,14.3,1598.0,103.52,,7.65
2020 Maruti Ciaz Delta BSVI,2020,Third Party insurance,Petrol,5.0,20000.0,First Owner,Manual,,20.65,1462.0,103.25,,8.6
2019 Jeep Compass 2.0 Limited 4X4,2019,Third Party insurance,Diesel,5.0,60000.0,First Owner,Manual,,16.3,1956.0,170.0,,16.5
2019 Hyundai i20 Petrol Asta,2019,Third Party insurance,Petrol,5.0,60000.0,First Owner,Manual,,18.6,1197.0,81.86,,6.7
2011 Honda City S,Jun 2011,Third Party,Petrol,5.0,89742.0,Second Owner,Manual,,16.8,1497.0,116.4,,2.74
2022 Tata Tiago XZ Plus CNG BSVI,Mar 2022,Zero Dep,CNG,5.0,5237.0,First Owner,Manual,,26.49,1199.0,72.0,,7.55
2018 Maruti Alto 800 LXI CNG,Dec 2018,Comprehensive,CNG,5.0,15116.0,First Owner,Manual,,33.0,796.0,47.3,,3.44
2019 Volkswagen Vento 1.6 Comfortline BSIV,Jun 2019,Third Party,Petrol,5.0,28655.0,First Owner,Manual,,16.09,1598.0,103.2,,8.8
2019 Maruti Celerio VXI CNG,Apr 2019,Third Party,CNG,5.0,91966.0,First Owner,Manual,,35.6,998.0,55.92,,4.25
2011 Hyundai i20 1.2 Magna Opt,Jun 2011,Third Party,Petrol,5.0,16920.0,First Owner,Manual,,17.0,1197.0,805200.0,,2.53
2016 Hyundai i20 Sportz 1.2,Jun 2016,Comprehensive,Petrol,5.0,37722.0,First Owner,Manual,,18.6,1197.0,81.83,,5.15
2011 Maruti Wagon R VXI BS IV,Jun 2011,Third Party,Petrol,5.0,22851.0,Second Owner,Manual,,18.9,998.0,67.1,,1.99
2018 Hyundai i20 Active S Petrol,Jun 2018,Third Party,Petrol,5.0,89816.0,First Owner,Manual,,17.19,1197.0,81.86,,5.59
2012 Maruti Swift VXI,2012,Third Party insurance,Petrol,5.0,100000.0,First Owner,Manual,,18.6,1197.0,85.8,,3.4
2014 Mahindra XUV500 W8 2WD,2014,Third Party insurance,Diesel,7.0,100000.0,First Owner,Manual,,15.1,2179.0,140.0,,8.0
2016 BMW 7 Series 750Li Design Pure Excellence CBU,2016,Third Party insurance,Petrol,5.0,60000.0,Second Owner,Automatic,,12.05,4395.0,442.53,,65.0
2022 Tata Tigor XZ Plus CNG BSVI,2022,Third Party insurance,CNG,5.0,20000.0,First Owner,Manual,,26.49,1199.0,72.4,,8.5
2017 Tata Zest Quadrajet 1.3 75PS XM,2017,Third Party insurance,Diesel,5.0,80000.0,Second Owner,Manual,,22.95,1248.0,74.0,,4.3
2022 Honda WR-V SV,Jun 2022,Third Party,Petrol,5.0,4337.0,First Owner,Manual,,16.5,1199.0,88.5,,8.76
2019 Kia Seltos GTK,Jun 2019,Third Party,Petrol,5.0,56426.0,First Owner,Manual,,16.1,1353.0,138.0,,10.42
2019 Maruti Ciaz Alpha 1.5,Jun 2019,Comprehensive,Diesel,5.0,91829.0,Third Owner,Manual,,26.82,1498.0,93.87,,8.82
2019 Jeep Compass 2.0 Sport Plus BSIV,Jun 2019,Comprehensive,Diesel,5.0,44731.0,First Owner,Manual,,17.1,1956.0,170.0,,12.9
2010 Honda City S,Jun 2010,Third Party,Petrol,5.0,102408.0,First Owner,Manual,,16.8,1497.0,116.4,,2.47
2016 Maruti Baleno 1.2 Delta,Jun 2016,Third Party,Petrol,5.0,66012.0,First Owner,Manual,,21.4,1197.0,83.1,,5.02
2012 Hyundai i20 Sportz 1.2,Jun 2012,Third Party,Petrol,5.0,34413.0,First Owner,Manual,,18.5,1197.0,82.85,,3.1
2016 Maruti Baleno 1.2 Sigma,Jun 2016,Third Party,Petrol,5.0,57963.0,First Owner,Manual,,21.4,1197.0,83.1,,4.18
2018 Maruti Swift Dzire LXI,Jun 2018,Third Party,Petrol,5.0,48018.0,First Owner,Manual,,19.0,1197.0,85.8,,5.55
2021 Volkswagen Taigun 1.0 TSI Topline BSVI,2021,Third Party insurance,Petrol,5.0,20000.0,First Owner,Manual,,20.08,999.0,113.98,,13.5
2020 Maruti Baleno Sigma,2020,Third Party insurance,Petrol,5.0,40000.0,Third Owner,Manual,,21.01,1197.0,81.8,,5.5
2015 Audi A4 35 TFSi Premium,2015,Third Party insurance,Petrol,5.0,50000.0,Second Owner,Automatic,,15.64,1798.0,167.62,,16.0
2011 Toyota Etios Liva V,2011,Third Party insurance,Petrol,5.0,90000.0,Third Owner,Manual,,18.3,1197.0,,,2.1
2013 Mahindra Scorpio VLX 2WD AT BSIV,2013,Third Party insurance,Diesel,8.0,70000.0,Third Owner,Automatic,,11.79,2179.0,120.0,,6.1
2022 Jeep Compass 2.0L Night Eagle Diesel BSVI,2022,Third Party insurance,Diesel,5.0,10000.0,First Owner,Manual,,17.1,1956.0,167.67,,21.0
2015 Maruti Swift LXI Option,Jun 2015,Third Party,Petrol,5.0,62503.0,First Owner,Manual,,20.4,1197.0,81.8,,3.52
2014 Hyundai Grand i10 Magna,Jun 2014,Third Party,Petrol,5.0,54916.0,Second Owner,Manual,,18.9,1197.0,82.0,,3.31
2020 Hyundai i20 Asta Option,Jun 2020,Third Party,Petrol,5.0,36582.0,Second Owner,Manual,,18.6,1197.0,81.86,,8.28
2019 Volkswagen Vento 1.5 TDI Highline BSIV,Jun 2019,Third Party,Diesel,5.0,52571.0,First Owner,Manual,,22.27,1498.0,108.6,,8.57
2020 Jaguar XE SE Diesel,Jul 2020,Comprehensive,Diesel,5.0,5000.0,First Owner,Automatic,,,1999.0,177.0,,34.75
2021 Mahindra XUV300 W6 AMT Sunroof BSVI,Jun 2021,Third Party,Petrol,5.0,25727.0,First Owner,Automatic,,17.0,1197.0,108.6,,9.37
2011 Maruti Alto K10 2010-2014 VXI,Jun 2011,Third Party,Petrol,5.0,15857.0,First Owner,Manual,,20.92,998.0,67.1,,1.9
2021 Maruti Wagon R CNG LXI,2021,Third Party insurance,CNG,5.0,50000.0,Second Owner,Manual,,32.52,998.0,58.33,,5.53
2022 Skoda Slavia 1.0 TSI Ambition BSVI,2022,Third Party insurance,Petrol,5.0,10000.0,First Owner,Manual,,19.47,999.0,113.98,,13.5
2014 Nissan Sunny XV D Premium Safety,2014,Third Party insurance,Diesel,5.0,120000.0,First Owner,Manual,,22.71,1461.0,84.8,,2.5
2008 Mercedes-Benz C-Class 200 K AT,2008,Third Party insurance,Petrol,5.0,110000.0,Second Owner,Automatic,,11.7,1796.0,178.0,,2.2
2016 Maruti Alto K10 VXI AMT,2016,Third Party insurance,Petrol,5.0,50000.0,Second Owner,Automatic,,23.95,998.0,67.05,,3.0
2021 Mahindra XUV300 W8 Diesel Sunroof BSVI,2021,Third Party insurance,Diesel,5.0,50000.0,First Owner,Manual,,20.1,1497.0,115.05,,10.0
2021 Renault Kiger RXL AMT,Jun 2021,Third Party,Petrol,5.0,47124.0,First Owner,Automatic,,19.03,999.0,71.01,,5.98
2017 Hyundai i20 Magna 1.2,Jun 2017,Third Party,Petrol,5.0,16620.0,First Owner,Manual,,18.6,1197.0,81.83,,5.18
2013 Maruti Swift VXI,Jun 2013,Third Party,Petrol,5.0,19913.0,First Owner,Manual,,18.6,1197.0,85.8,,3.48
2011 Toyota Etios VX,Jun 2011,Third Party,Petrol,5.0,99892.0,First Owner,Manual,,17.6,1496.0,88.7,,2.11
2022 Renault KWID 1.0 RXT AMT BSVI,Jun 2022,Comprehensive,Petrol,5.0,16123.0,First Owner,Automatic,,22.3,999.0,67.06,,5.98
2018 Tata Nexon 1.2 Revotron XM,2018,Third Party insurance,Petrol,5.0,50000.0,Second Owner,Manual,,17.0,1198.0,108.5,,5.5
2014 Hyundai Grand i10 CRDi Sportz,2014,Third Party insurance,Diesel,5.0,90000.0,Second Owner,Manual,,24.0,1120.0,70.0,,3.0
2017 Maruti Swift LXI Optional-O,2017,Third Party insurance,Petrol,5.0,40000.0,Second Owner,Manual,,20.4,1197.0,83.11,,3.9
2017 Hyundai i10 Sportz 1.1L,2017,Third Party insurance,Petrol,5.0,50000.0,Second Owner,Manual,,19.81,1086.0,68.05,,4.25
2018 Tata Zest Revotron 1.2T XM,2018,Third Party insurance,Petrol,5.0,120000.0,First Owner,Manual,,17.57,1193.0,88.7,,3.75
2018 Tata Zest Revotron 1.2T XM,2018,Third Party insurance,Petrol,5.0,120000.0,First Owner,Manual,,17.57,1193.0,88.7,,3.75
2014 Maruti Wagon R VXI BS IV,Jun 2014,Third Party,Petrol,5.0,98265.0,First Owner,Manual,,20.51,998.0,67.04,,2.79
2012 Maruti Swift Dzire VXi,Jun 2012,Third Party,Petrol,5.0,106869.0,First Owner,Manual,,17.5,1298.0,85.8,,2.18
2021 Maruti Swift VXI,Jun 2021,Third Party,Petrol,5.0,58672.0,First Owner,Manual,,22.38,1197.0,88.5,,6.46
2015 Maruti Wagon R VXI BS IV,Jun 2015,Comprehensive,Petrol,5.0,63442.0,First Owner,Manual,,20.51,998.0,67.04,,3.14
2014 Hyundai Grand i10 Sportz,Jun 2014,Comprehensive,Petrol,5.0,75688.0,First Owner,Manual,,18.9,1197.0,82.0,,3.77
2017 Hyundai Tucson 2.0 Dual VTVT 2WD MT,Jun 2017,Third Party,Petrol,5.0,38708.0,First Owner,Manual,,13.03,1999.0,152.88,,11.3
2011 Maruti Swift Dzire VXi,Jun 2011,Comprehensive,Petrol,5.0,71224.0,First Owner,Manual,,17.5,1298.0,85.8,,2.29
2021 MG Hector Sharp DCT,2021,Third Party insurance,Petrol,5.0,10000.0,First Owner,Automatic,,13.96,1451.0,141.0,,18.5
2020 Hyundai Grand i10 Nios Sportz,2020,Third Party insurance,Petrol,5.0,30000.0,First Owner,Manual,,20.7,1197.0,81.86,,6.9
2019 Hyundai Grand i10 1.2 Kappa Sportz BSIV,2019,Third Party insurance,Petrol,5.0,50000.0,Second Owner,Manual,,18.9,1197.0,81.86,,4.5
2014 Honda Amaze E i-Vtech,2014,Third Party insurance,Petrol,5.0,60000.0,First Owner,Manual,,18.0,1198.0,86.7,,4.2
2009 Mercedes-Benz C-Class 230 Avantgarde,2009,Third Party insurance,Petrol,5.0,60000.0,Third Owner,Automatic,,11.7,1796.0,178.0,,3.9
2018 Mahindra TUV 300 T10 AMT,Jun 2018,Comprehensive,Diesel,7.0,47300.0,First Owner,Automatic,,18.49,1493.0,100.0,,7.4
2011 Toyota Etios VX,Jun 2011,Third Party,Petrol,5.0,48391.0,First Owner,Manual,,17.6,1496.0,88.7,,2.59
2015 Hyundai i20 Magna 1.2,Jun 2015,Comprehensive,Petrol,5.0,100011.0,First Owner,Manual,,18.6,1197.0,81.83,,4.42
2010 Hyundai i10 Magna 1.2,Jun 2010,Third Party,Petrol,5.0,40475.0,First Owner,Manual,,20.36,1197.0,78.9,,1.62
2014 Hyundai Xcent 1.2 Kappa S Option,Jun 2014,Third Party,Petrol,5.0,72189.0,Second Owner,Manual,,19.1,1197.0,81.86,,3.64
2012 Honda Brio S MT,Jun 2012,Comprehensive,Petrol,5.0,51500.0,First Owner,Manual,,19.4,1198.0,86.8,,2.7
2010 Honda City 1.5 E MT,Jun 2010,Comprehensive,Petrol,5.0,67765.0,First Owner,Manual,,17.0,1497.0,1186600.0,,2.41
2019 Ford Ecosport 1.5 Petrol Titanium Plus AT BSIV,2019,Third Party insurance,Petrol,5.0,20000.0,First Owner,Automatic,,14.8,1497.0,121.36,,10.0
2009 Hyundai i10 Asta,2009,Third Party insurance,Petrol,5.0,70000.0,Third Owner,Manual,,20.36,1197.0,78.9,,2.1
2020 Toyota Fortuner 2.8 2WD AT BSIV,2020,Third Party insurance,Diesel,7.0,20000.0,First Owner,Automatic,,12.9,2755.0,174.5,,35.75
2019 Tata Harrier XZ BSIV,2019,Third Party insurance,Diesel,5.0,40000.0,First Owner,Manual,,17.0,1956.0,138.1,,14.75
2021 Tata Harrier XZA Plus AT BSVI,2021,Third Party insurance,Diesel,5.0,50000.0,First Owner,Automatic,,14.6,1956.0,167.67,,18.5
2011 Hyundai i10 Magna,Jun 2011,Third Party,Petrol,5.0,89608.0,First Owner,Manual,,20.36,1197.0,78.9,,1.99
2021 Tata New Safari XZA Plus AT BSVI,Jun 2021,Third Party,Diesel,7.0,42553.0,First Owner,Automatic,,14.08,1956.0,167.67,,17.91
2013 Hyundai Santro Xing GL Plus,Jun 2013,Comprehensive,Petrol,5.0,93793.0,First Owner,Manual,,17.92,1086.0,62.1,,2.37
2020 Hyundai Grand i10 Nios Sportz CNG,Jun 2020,Third Party,CNG,5.0,64492.0,First Owner,Manual,,,1197.0,68.05,,6.43
2013 Maruti Swift LXI,Jun 2013,Third Party,Petrol,5.0,76448.0,First Owner,Manual,,18.6,1197.0,85.8,,3.16
2011 Volkswagen Vento Petrol Highline,Jun 2011,Third Party,Petrol,5.0,42908.0,First Owner,Manual,,15.04,1598.0,103.6,,3.09
2019 Ford Ecosport Signature Edition Petrol BSIV,Jun 2019,Third Party,Petrol,5.0,21155.0,First Owner,Manual,,17.0,1497.0,121.36,,9.42
2013 Maruti Swift Dzire VXI,2013,Third Party insurance,Petrol,5.0,100000.0,First Owner,Manual,,19.1,1197.0,85.8,,3.5
2018 Maruti Ignis 1.2 Sigma BSIV,2018,Third Party insurance,Petrol,5.0,70000.0,First Owner,Manual,,20.89,1197.0,81.8,,4.0
2021 Renault KWID 1.0 RXL BSVI,2021,Third Party insurance,Petrol,5.0,40000.0,First Owner,Manual,,21.46,999.0,67.06,,4.0
2020 Maruti Wagon R LXI,2020,Third Party insurance,Petrol,5.0,30000.0,First Owner,Manual,,21.79,998.0,67.05,,4.01
2021 Skoda Rapid 1.0 TSI Monte Carlo,Jun 2021,Third Party,Petrol,5.0,42975.0,Second Owner,Manual,,18.97,999.0,108.62,,11.19
2013 Hyundai Grand i10 Sportz,Jun 2013,Comprehensive,Petrol,5.0,86897.0,Second Owner,Manual,,18.9,1197.0,82.0,,3.48
2016 Maruti Baleno 1.2 Delta,Jun 2016,Third Party,Petrol,5.0,34722.0,First Owner,Manual,,21.4,1197.0,83.1,,5.17
2016 Maruti Ciaz ZXi,Jun 2016,Third Party,Petrol,5.0,93908.0,First Owner,Manual,,20.73,1373.0,91.1,,5.63
2016 Honda City i VTEC E,Jun 2016,Third Party,Petrol,5.0,19188.0,First Owner,Manual,,17.8,1497.0,117.3,,5.96
2016 Maruti Ciaz VXi Plus,Jun 2016,Third Party,Petrol,5.0,54662.0,First Owner,Manual,,20.73,1373.0,91.1,,5.85
2012 Maruti Swift Dzire VXI,2012,Third Party insurance,Petrol,5.0,90000.0,Second Owner,Manual,,19.1,1197.0,85.8,,3.25
2005 Honda City EXi,2005,Third Party insurance,Petrol,5.0,150000.0,First Owner,Manual,,17.7,1497.0,78.0,,1.32
2010 Maruti Ritz VXi,2010,Third Party insurance,Petrol,5.0,100000.0,First Owner,Manual,,18.5,1197.0,85.8,,2.35
2015 Mahindra Bolero Power Plus Plus AC BSIV PS,2015,Third Party insurance,Diesel,9.0,40000.0,Second Owner,Manual,,15.96,2523.0,63.0,,2.85
2017 Hyundai Grand i10 1.2 Kappa Sportz Option,2017,Third Party insurance,Petrol,5.0,10000.0,First Owner,Manual,,18.9,1197.0,81.86,,4.55
2020 Maruti Swift Dzire VXI BSVI,2020,Third Party insurance,Petrol,5.0,30000.0,First Owner,Manual,,22.41,1197.0,88.5,,6.5
2019 Maruti Baleno Delta,Jun 2019,Third Party,Petrol,5.0,30281.0,First Owner,Manual,,21.01,1197.0,81.8,,6.08
2020 Maruti Alto 800 VXI BSVI,Jun 2020,Third Party,Petrol,5.0,45514.0,First Owner,Manual,,22.05,796.0,47.33,,3.58
2021 Honda City ZX CVT,Jun 2021,Third Party,Petrol,5.0,9253.0,First Owner,Automatic,,18.3,1498.0,119.35,,13.95
2020 Hyundai Venue S Diesel,Jun 2020,Third Party,Diesel,5.0,40143.0,First Owner,Manual,,23.7,1493.0,98.6,,7.88
2018 Maruti Wagon R LXI CNG,Jun 2018,Third Party,CNG,5.0,26077.0,First Owner,Manual,,26.6,998.0,58.16,,4.14
2009 Tata Indigo LS,2009,Third Party insurance,Diesel,5.0,70000.0,First Owner,Manual,,17.0,1405.0,70.0,,1.25
2010 Maruti SX4 ZXI MT BSIV Leather,2010,Third Party insurance,Petrol,5.0,120000.0,Second Owner,Manual,,15.5,1586.0,103.3,,2.2
2009 Maruti Alto LXi,2009,Third Party insurance,Petrol,5.0,100000.0,Third Owner,Manual,,19.7,796.0,46.3,,90000.0
2011 Hyundai Verna 1.6 SX CRDI (O) AT,2011,Third Party insurance,Diesel,5.0,70000.0,Fourth & Above Owner,Automatic,,22.32,1582.0,126.32,,2.2
2016 Honda Brio E MT,Jun 2016,Third Party,Petrol,5.0,59446.0,First Owner,Manual,,19.4,1198.0,86.8,,3.21
2011 Maruti Ritz LXi,Jun 2011,Third Party,Petrol,5.0,92922.0,Second Owner,Manual,,18.5,1197.0,85.8,,1.46
2011 Hyundai i20 1.2 Asta,Jun 2011,Third Party,Petrol,5.0,93775.0,First Owner,Manual,,17.0,1197.0,805200.0,,2.52
2017 Maruti Baleno 1.2 Delta,Jun 2017,Comprehensive,Petrol,5.0,79544.0,First Owner,Manual,,21.4,1197.0,83.1,,4.87
2016 Maruti Baleno 1.2 Delta,Jun 2016,Third Party,Petrol,5.0,72945.0,Second Owner,Manual,,21.4,1197.0,83.1,,4.71
2008 Tata Indigo GLS BSIII,2008,Third Party insurance,Petrol,5.0,80000.0,First Owner,Manual,,15.2,1193.0,65.0,,60000.0
2011 Maruti Ritz VXi,2011,Third Party insurance,Petrol,5.0,70000.0,First Owner,Manual,,18.5,1197.0,85.8,,2.3
2017 Maruti Vitara Brezza ZDi,2017,Third Party insurance,Diesel,5.0,120000.0,First Owner,Manual,,24.3,1248.0,88.5,,6.0
2011 Hyundai Santro Xing GL Plus,2011,Third Party insurance,Petrol,5.0,70000.0,Third Owner,Manual,,17.92,1086.0,62.1,,1.8
2016 Honda City i VTEC VX,Jun 2016,Third Party,Petrol,5.0,87545.0,First Owner,Manual,,17.8,1497.0,117.3,,6.51
2018 Volkswagen Vento 1.5 Highline Plus AT 16 Alloy,Jun 2018,Third Party,Diesel,5.0,76182.0,Second Owner,Automatic,,21.5,1498.0,108.5,,8.78
2018 Maruti Swift VXI,Jun 2018,Comprehensive,Petrol,5.0,98260.0,First Owner,Manual,,21.21,1197.0,81.8,,5.52
2017 BMW X5 xDrive 30d Design Pure Experience 5 Seater,Oct 2017,Comprehensive,Diesel,5.0,65000.0,First Owner,Automatic,,15.97,2993.0,258.0,,42.5
2015 Hyundai i10 Magna 1.1L,Jun 2015,Third Party,Petrol,5.0,70694.0,Second Owner,Manual,,19.81,1086.0,68.05,,2.92
2017 Hyundai Grand i10 1.2 Kappa Magna BSIV,Jun 2017,Third Party,Petrol,5.0,45617.0,First Owner,Manual,,18.9,1197.0,81.86,,4.55
2015 Hyundai i20 Magna 1.2,Jun 2015,Third Party,Petrol,5.0,45924.0,Second Owner,Manual,,18.6,1197.0,81.83,,4.5
2013 Hyundai Grand i10 Sportz,Jun 2013,Third Party,Petrol,5.0,66810.0,First Owner,Manual,,18.9,1197.0,82.0,,3.36
2017 Hyundai Grand i10 1.2 Kappa Magna BSIV,Jun 2017,Third Party,Petrol,5.0,40655.0,First Owner,Manual,,18.9,1197.0,81.86,,4.47
2022 Tata Punch Adventure AMT Rhythm BSVI,2022,Third Party insurance,Petrol,5.0,40000.0,First Owner,Automatic,,18.8,1199.0,86.63,,8.5
2018 Hyundai Xcent 1.2 VTVT S,2018,Third Party insurance,Petrol,5.0,50000.0,First Owner,Manual,,20.14,1197.0,81.86,,4.5
2014 Skoda Octavia Ambition Plus 1.4 TSI MT,Mar 2014,Comprehensive,Petrol,5.0,76000.0,Second Owner,Manual,,14.7,1395.0,138.02,,6.75
2017 Toyota Fortuner 2.8 2WD MT BSIV,2017,Third Party insurance,Diesel,7.0,40000.0,First Owner,Manual,,14.24,2755.0,174.5,,26.5
2021 Mahindra Scorpio S5,2021,Third Party insurance,Diesel,7.0,30000.0,Second Owner,Manual,,,2179.0,136.78,,14.0
2010 Hyundai i10 Sportz 1.2 AT,Jun 2010,Comprehensive,Petrol,5.0,32663.0,First Owner,Automatic,,16.95,1197.0,78.9,,2.57
2018 Maruti Swift AMT ZXI,Jun 2018,Third Party,Petrol,5.0,60687.0,First Owner,Automatic,,21.21,1197.0,81.8,,5.91
2018 Maruti Ciaz 1.3 Delta,Jun 2018,Third Party,Diesel,5.0,73763.0,Second Owner,Manual,,28.09,1248.0,88.5,,5.75
2016 Honda City i VTEC V,Jun 2016,Third Party,Petrol,5.0,87116.0,First Owner,Manual,,17.8,1497.0,117.3,,6.54
2018 Maruti Vitara Brezza VDi,Oct 2018,Third Party insurance,Diesel,5.0,65000.0,First Owner,Manual,,24.3,1248.0,88.5,,7.01
2015 Maruti Alto K10 VXI AMT,Jun 2015,Third Party,Petrol,5.0,35811.0,Second Owner,Automatic,,23.95,998.0,67.05,,3.01
2013 Honda City S,Jun 2013,Comprehensive,Petrol,5.0,48629.0,First Owner,Manual,,16.8,1497.0,116.4,,4.3
2019 Honda Amaze S Petrol BSIV,Jun 2019,Third Party,Petrol,5.0,22250.0,First Owner,Manual,,19.5,1199.0,88.76,,6.05
2015 Maruti Swift VXI,2015,Third Party insurance,Petrol,5.0,60000.0,First Owner,Manual,,21.21,1197.0,81.8,,3.75
2016 Maruti Wagon R AMT VXI,2016,Third Party insurance,Petrol,5.0,90000.0,Second Owner,Automatic,,20.51,998.0,67.0,,3.0
2019 Hyundai Verna Anniversary Edition Petrol,2019,Third Party insurance,Petrol,5.0,30000.0,First Owner,Manual,,17.7,1591.0,121.3,,9.0
2020 Tata Altroz XT BSVI,2020,Third Party insurance,Petrol,5.0,40000.0,First Owner,Manual,,19.33,1199.0,86.83,,6.5
